@RELATION bodyguard

@ATTRIBUTE feature_1 NUMERIC
@ATTRIBUTE feature_2 NUMERIC
@ATTRIBUTE feature_3 NUMERIC
@ATTRIBUTE feature_4 NUMERIC
@ATTRIBUTE feature_5 NUMERIC
@ATTRIBUTE feature_6 NUMERIC
@ATTRIBUTE feature_7 NUMERIC
@ATTRIBUTE feature_8 NUMERIC
@ATTRIBUTE feature_9 NUMERIC
@ATTRIBUTE feature_10 NUMERIC
@ATTRIBUTE feature_11 NUMERIC
@ATTRIBUTE feature_12 NUMERIC
@ATTRIBUTE feature_13 NUMERIC
@ATTRIBUTE feature_14 NUMERIC
@ATTRIBUTE feature_15 NUMERIC
@ATTRIBUTE feature_16 NUMERIC
@ATTRIBUTE feature_17 NUMERIC
@ATTRIBUTE feature_18 NUMERIC
@ATTRIBUTE feature_19 NUMERIC
@ATTRIBUTE feature_20 NUMERIC
@ATTRIBUTE feature_21 NUMERIC
@ATTRIBUTE feature_22 NUMERIC
@ATTRIBUTE feature_23 NUMERIC
@ATTRIBUTE feature_24 NUMERIC
@ATTRIBUTE feature_25 NUMERIC
@ATTRIBUTE feature_26 NUMERIC
@ATTRIBUTE feature_27 NUMERIC
@ATTRIBUTE feature_28 NUMERIC
@ATTRIBUTE feature_29 NUMERIC
@ATTRIBUTE feature_30 NUMERIC
@ATTRIBUTE feature_31 NUMERIC
@ATTRIBUTE feature_32 NUMERIC
@ATTRIBUTE feature_33 NUMERIC
@ATTRIBUTE feature_34 NUMERIC
@ATTRIBUTE feature_35 NUMERIC
@ATTRIBUTE feature_36 NUMERIC
@ATTRIBUTE feature_37 NUMERIC
@ATTRIBUTE feature_38 NUMERIC
@ATTRIBUTE feature_39 NUMERIC
@ATTRIBUTE feature_40 NUMERIC
@ATTRIBUTE class {left2right other right2left }
@DATA
4.4001, 1.25546, 1.94283, 2.81517, 5.53265, 0.791665, 2.6658, 1.99868, 1.68723, 1.48395, 1.76822, 2.05436, 4.77248, 1.45547, 0.877064, 1.99046, 1.28177, 1.60123, 1.63125, 2.90834, 13.0843, 13.9575, 20.1543, 18.4886, 13.382, 14.2721, 11.074, 5.00929, 14.5677, 2.23737, 8.0537, 7.98097, 9.98777, 3.90005, 16.2682, 13.8521, 9.40915, 5.24041, 14.7392, 21.0997, left2right
1.07599, 1.15878, 1.68768, 0.507827, 4.93059, 1.38424, 4.67488, 1.46265, 2.8861, 6.06611, 0.542844, 0.598672, 7.41094, 0.817636, 1.51134, 3.71395, 1.8729, 1.20048, 1.03686, 3.85461, 15.6343, 17.8158, 22.5987, 19.7324, 15.8831, 18.0795, 15.6505, 3.78719, 15.8038, 2.51878, 9.87532, 9.12668, 13.7889, 8.1822, 16.5758, 15.7593, 14.5682, 3.56252, 14.9905, 21.9211, left2right
4.04413, 0.877581, 3.52358, 2.36233, 4.24055, 0.387274, 2.53364, 2.25983, 1.30569, 2.48224, 1.41626, 1.53618, 4.25498, 1.50439, 0.406065, 1.22122, 0.677164, 1.13785, 1.30135, 1.81035, 17.8605, 15.2318, 21.8699, 22.7486, 19.2224, 18.5131, 15.4118, 3.82255, 19.6719, 1.44014, 10.8008, 10.7847, 15.6808, 4.50151, 20.0252, 15.8984, 12.7207, 5.61827, 16.3542, 23.1911, left2right
1.72508, 0.696916, 2.32763, 0.760528, 5.46404, 0.62031, 3.18318, 0.912887, 0.493285, 4.36899, 0.54976, 0.962946, 3.5192, 0.387494, 0.619207, 0.890958, 0.363809, 0.649544, 0.318896, 2.09289, 19.4814, 18.9271, 24.2081, 24.2083, 21.2456, 22.7278, 21.013, 5.6554, 21.1663, 0.463139, 15.394, 14.4051, 18.6909, 5.57659, 21.9383, 17.5809, 14.4501, 6.35735, 18.0265, 26.0686, left2right
1.69092, 1.18805, 3.47676, 1.58242, 3.77651, 1.14444, 2.07731, 2.58794, 0.763031, 2.29126, 1.74951, 2.22859, 2.04251, 1.27702, 1.15594, 0.689098, 0.939347, 1.46399, 1.14196, 1.29829, 20.304, 16.3428, 18.8136, 19.3799, 22.1215, 19.1827, 19.5577, 3.43878, 21.4278, 0.866563, 14.1515, 14.3255, 19.5895, 3.97924, 19.9897, 17.515, 13.5667, 5.62438, 14.7701, 19.849, left2right
0.922972, 0.160888, 1.20355, 0.504607, 6.00605, 0.338024, 3.63864, 0.735476, 1.02311, 4.28117, 0.369903, 0.643915, 4.43421, 0.154917, 0.274392, 1.27404, 0.207476, 0.470752, 0.143214, 2.39608, 19.0741, 19.3048, 24.6699, 24.3831, 20.8079, 22.6676, 20.5753, 5.72854, 20.7286, 1.10594, 15.0849, 14.0964, 18.3703, 5.45062, 21.5006, 17.2545, 14.2813, 6.33295, 18.7017, 26.5793, left2right
6.51039, 3.15572, 4.37879, 7.22727, 4.51091, 2.21136, 1.95857, 4.58557, 2.9173, 1.70943, 4.92245, 5.49983, 4.15538, 4.17121, 2.10484, 3.57522, 2.96298, 3.8181, 4.8407, 2.80007, 16.0649, 13.0395, 15.3445, 15.9364, 14.1531, 14.1141, 12.9564, 3.42929, 14.9633, 4.20564, 11.0515, 11.6034, 13.1553, 4.48699, 16.3934, 17.9048, 12.3386, 5.51336, 15.8882, 16.0169, left2right
1.62595, 2.31635, 1.52423, 2.13106, 8.9415, 3.28078, 7.84745, 2.02511, 4.98938, 6.22392, 2.61142, 2.39031, 8.55872, 2.30184, 3.72758, 4.9246, 3.83985, 2.36643, 2.69328, 6.21952, 20.7592, 22.6711, 27.6264, 24.8106, 20.7686, 23.1449, 18.8287, 7.32205, 20.6894, 5.34291, 13.6135, 13.2972, 18.4641, 8.27452, 21.2797, 21.0116, 19.8682, 2.64819, 20.0338, 26.861, left2right
0.814995, 0.952039, 1.31793, 0.322015, 7.38462, 1.30076, 4.7516, 0.651133, 1.95213, 4.99367, 0.315761, 0.414994, 6.29567, 0.456716, 1.40139, 2.26561, 1.42802, 0.667721, 0.62381, 3.3396, 17.8203, 20.0171, 24.9055, 22.2247, 18.5151, 20.5811, 18.2825, 6.03149, 18.4358, 1.45242, 13.0227, 11.979, 16.2459, 6.94704, 19.2078, 17.1793, 15.2998, 5.89863, 17.5082, 24.4819, left2right
1.49029, 0.563515, 1.64825, 1.16258, 4.48033, 0.222063, 3.46836, 1.13899, 1.04165, 3.65766, 0.539861, 1.02619, 4.87523, 0.657423, 0.444625, 1.14513, 0.522725, 1.06147, 0.615092, 1.79141, 16.5708, 17.6443, 23.0588, 21.7881, 18.1392, 20.1485, 17.5936, 4.65705, 18.0599, 1.54717, 11.5034, 11.0204, 15.7108, 5.64161, 18.7928, 14.9752, 12.2029, 5.10179, 16.9294, 23.9413, left2right
0.821064, 0.691621, 1.40045, 0.215806, 6.58906, 1.24034, 3.73602, 1.2664, 2.37744, 4.58949, 0.778447, 0.38292, 6.94985, 0.570648, 1.00349, 2.97681, 1.26853, 0.686437, 0.584038, 2.72821, 17.0088, 19.019, 23.8859, 21.2086, 17.6887, 19.5776, 17.4561, 4.96661, 17.6095, 1.63675, 11.9216, 10.918, 15.1818, 6.17966, 18.3814, 16.419, 14.6739, 5.17802, 16.508, 23.6543, left2right
1.0492, 0.728956, 0.652096, 0.812368, 6.84509, 0.848137, 5.06419, 0.889262, 1.95698, 5.36822, 1.0708, 0.508555, 5.7195, 0.546417, 0.948345, 2.9927, 0.855342, 0.392588, 0.561532, 3.26897, 14.4683, 15.9957, 22.8337, 21.7385, 15.6441, 16.3365, 13.1167, 6.43937, 16.863, 1.57153, 10.5078, 11.2899, 12.6427, 6.42341, 19.366, 16.2934, 11.2338, 6.4101, 18.3201, 23.3208, left2right
8.43064, 6.92505, 7.37548, 5.84549, 0.808779, 6.73535, 3.16474, 6.2213, 5.75106, 2.86445, 4.77612, 5.53181, 2.46932, 6.9211, 7.06244, 5.29879, 6.39553, 7.00981, 7.59377, 2.49376, 7.08514, 5.68566, 5.20057, 5.74591, 5.71874, 5.28795, 4.78813, 1.11686, 5.93435, 6.34912, 3.23371, 3.34099, 5.63456, 2.60918, 6.19037, 7.45229, 7.1745, 1.08557, 7.87942, 4.97993, left2right
4.65784, 2.60903, 3.95914, 3.84791, 3.61912, 2.10603, 1.76534, 3.02082, 1.25004, 2.5356, 2.94651, 3.72919, 3.99158, 3.04073, 2.25928, 1.50946, 2.01818, 3.0557, 3.17874, 1.46154, 14.5219, 13.5664, 13.5308, 14.7132, 15.5127, 13.6616, 12.6228, 2.2666, 15.8915, 2.36526, 9.50797, 9.73707, 13.3613, 3.6823, 14.8243, 16.6469, 14.1023, 3.88112, 13.8945, 14.5637, left2right
0.625726, 2.08317, 1.29681, 1.0399, 9.47378, 2.83568, 7.00562, 1.43884, 3.77804, 5.76558, 1.72461, 1.42931, 8.53231, 1.43351, 3.11464, 4.44277, 2.86483, 1.45304, 1.6732, 5.29875, 20.4614, 22.6522, 27.5145, 24.6446, 20.8089, 22.9926, 19.8651, 7.3187, 20.7296, 3.03735, 14.4897, 14.1088, 18.6977, 8.74717, 21.5016, 20.2692, 18.8004, 4.33592, 19.9052, 26.8403, left2right
8.34361, 6.04333, 5.67722, 8.27514, 4.02904, 5.18852, 4.97102, 4.42049, 4.48024, 6.00385, 7.09655, 6.02208, 5.5677, 6.67685, 5.36661, 5.81081, 4.83314, 5.2385, 7.5782, 2.91961, 7.37381, 7.17683, 10.0467, 9.32603, 6.84307, 7.38208, 5.95485, 4.11984, 7.38325, 6.06163, 6.00796, 6.20568, 6.59883, 4.59765, 7.10664, 8.04454, 7.28193, 1.94289, 8.32835, 9.84244, left2right
1.67517, 2.40402, 1.57519, 1.41776, 7.09687, 3.02519, 6.79972, 1.89439, 3.61252, 5.55274, 1.4221, 1.57501, 7.37287, 1.94283, 3.37212, 4.79491, 3.60756, 2.2446, 2.14382, 4.5097, 18.3644, 20.6105, 25.3997, 22.5808, 18.5503, 20.9159, 18.3177, 5.72747, 18.471, 3.7738, 13.0779, 12.027, 16.4741, 7.58616, 19.2429, 18.4885, 17.0712, 3.01712, 17.8061, 24.6059, left2right
0.436446, 1.76961, 1.07063, 1.16231, 11.8007, 3.52529, 9.1423, 1.98014, 5.58189, 7.32017, 3.00127, 1.62959, 8.76358, 1.50248, 3.69993, 5.95153, 2.89468, 1.28192, 1.71624, 7.3618, 22.0669, 23.509, 27.7268, 27.4534, 21.9548, 23.5094, 20.3665, 9.43143, 22.6372, 3.79928, 17.6294, 17.2486, 19.4458, 7.23765, 24.4292, 24.0188, 20.7533, 2.84611, 23.5702, 28.7337, left2right
1.32321, 0.595389, 1.64663, 0.885497, 7.11593, 0.951894, 4.68075, 1.17138, 1.16921, 5.20077, 0.456648, 1.16853, 4.00465, 0.566655, 0.842145, 1.75545, 0.648594, 0.85486, 0.559831, 3.35555, 22.3113, 21.3535, 21.5317, 24.8173, 23.0681, 23.7712, 22.4721, 6.52779, 22.9889, 1.36549, 17.9756, 16.3499, 20.1719, 4.84599, 23.7608, 21.1266, 18.3332, 6.41117, 20.764, 26.6776, left2right
0.683803, 1.02799, 0.958923, 0.681659, 7.4442, 1.72852, 4.296, 1.13566, 2.57044, 5.31517, 1.20747, 0.787625, 7.38522, 0.893402, 1.78542, 3.06372, 1.84484, 0.927109, 0.892748, 3.38712, 17.9708, 20.0838, 24.8498, 21.8547, 18.4968, 20.2344, 18.1138, 5.77417, 18.4175, 2.05989, 12.6109, 11.5535, 15.7869, 6.82139, 19.1895, 17.5103, 15.9113, 5.38659, 17.2018, 24.4911, left2right
0.974099, 0.362842, 1.10892, 0.40899, 7.08221, 0.506006, 4.78403, 1.19097, 1.9669, 4.60722, 0.685403, 0.482982, 6.23112, 0.36893, 0.507362, 2.32833, 0.814143, 0.695146, 0.410268, 2.84813, 17.3899, 20.2553, 25.201, 22.6398, 18.6054, 20.9746, 18.3728, 6.02411, 18.5261, 1.86112, 12.8704, 11.9639, 16.5293, 5.98508, 19.2981, 16.3262, 14.0604, 5.7307, 17.8643, 24.4713, left2right
1.82083, 1.04376, 1.70891, 1.63585, 7.05487, 1.47594, 6.2979, 1.19829, 1.30455, 5.16485, 1.12657, 1.89792, 4.82538, 0.899863, 1.52467, 2.60491, 0.984768, 1.46678, 1.19309, 3.99597, 24.1804, 20.4803, 20.7434, 24.8735, 25.2423, 23.4717, 25.0097, 6.46728, 25.163, 1.78287, 20.3599, 19.1965, 22.8938, 5.85991, 25.4833, 22.7832, 19.7229, 5.03883, 21.3788, 25.5933, left2right
3.10779, 1.21049, 2.34806, 2.22627, 4.87848, 0.875733, 3.09186, 1.92156, 1.61724, 2.88141, 1.42038, 1.6429, 4.30186, 1.25525, 0.982034, 1.76445, 0.887583, 1.32178, 1.31669, 2.30813, 14.7659, 13.3595, 20.0273, 18.9048, 16.237, 16.4401, 13.2247, 4.69226, 17.1599, 1.79146, 10.1968, 10.8867, 13.0146, 5.46021, 18.2421, 15.2058, 10.407, 5.82565, 16.4205, 22.0171, left2right
2.03272, 1.72355, 1.07488, 1.63533, 5.78362, 1.98912, 5.96561, 2.22811, 3.95932, 5.28244, 1.56301, 1.16919, 6.60874, 1.70785, 2.03418, 4.59443, 2.75547, 1.74094, 2.08191, 3.76395, 17.1171, 18.6839, 24.165, 21.3501, 17.3043, 18.4697, 14.1263, 4.4862, 17.2251, 4.16772, 9.29703, 9.14909, 14.6173, 7.61409, 17.6957, 17.1521, 15.8407, 3.23302, 16.5726, 23.3656, left2right
1.08502, 0.593505, 0.909207, 0.480342, 5.78077, 0.893966, 4.85603, 1.19246, 2.42206, 5.50931, 0.713847, 0.137139, 7.61669, 0.598983, 0.956739, 2.76029, 0.932167, 0.311523, 0.590673, 3.434, 12.649, 14.3566, 20.764, 19.1471, 13.2268, 14.1763, 10.9792, 4.73071, 14.2796, 1.86782, 8.72283, 9.68579, 10.4342, 7.447, 16.5677, 14.945, 10.9525, 4.69779, 15.7384, 20.7925, left2right
1.82814, 0.570949, 1.7178, 0.688748, 5.80336, 0.717998, 4.08445, 1.44691, 2.39202, 4.72702, 0.530168, 0.533199, 6.9043, 0.719096, 0.663887, 2.60618, 1.13867, 0.760819, 0.787152, 2.71314, 16.4704, 18.7542, 23.6364, 20.8294, 17.1178, 19.1856, 15.6042, 4.24346, 17.0386, 2.08588, 10.2687, 9.89987, 14.667, 6.48452, 17.6682, 15.8732, 13.9907, 4.81513, 16.1125, 23.0954, left2right
1.95567, 0.466586, 0.827843, 1.21545, 6.1654, 0.653514, 5.34487, 0.979277, 2.26654, 4.88428, 0.788547, 0.816727, 7.61236, 0.66826, 0.729842, 2.76912, 1.07337, 0.986353, 0.874567, 3.218, 16.0133, 16.8348, 24.075, 21.227, 16.1825, 16.6235, 12.7161, 5.0217, 17.2284, 2.07515, 8.29585, 8.40731, 13.3311, 6.6265, 17.7674, 15.8366, 13.7907, 5.30919, 16.4724, 23.2452, left2right
0.778651, 0.477975, 1.11388, 0.471387, 7.70722, 0.816582, 4.66413, 0.77807, 1.68601, 4.58724, 0.394935, 0.66801, 4.96535, 0.347197, 0.681004, 2.10951, 0.865063, 0.63217, 0.386822, 3.02767, 18.6204, 20.3672, 25.8155, 23.749, 20.0317, 22.1049, 19.7992, 6.66323, 19.9525, 1.44605, 14.4501, 13.4572, 17.7721, 5.49469, 20.7244, 17.1885, 14.5817, 6.24591, 18.5646, 25.8632, left2right
4.64809, 1.76281, 3.66427, 2.69263, 4.26401, 1.65265, 3.41247, 2.32095, 0.778093, 4.63538, 1.52974, 2.83488, 1.96197, 1.82665, 1.48994, 0.414495, 1.06229, 1.91015, 1.62626, 2.00378, 21.652, 17.1244, 16.9918, 17.6675, 21.7071, 17.4874, 21.3604, 3.03623, 19.7155, 1.2542, 15.985, 15.4137, 19.898, 4.03959, 18.2774, 19.5558, 15.8527, 3.41693, 15.6428, 19.5278, left2right
0.432342, 0.749167, 1.34317, 0.148336, 7.91564, 1.20548, 5.10081, 1.16082, 2.31233, 4.67443, 0.626752, 0.335643, 5.876, 0.405027, 1.07686, 3.0655, 1.08597, 0.432688, 0.386824, 3.41553, 18.0619, 20.8609, 25.7049, 22.8177, 19.0481, 21.1701, 18.8155, 6.84458, 18.9688, 1.17451, 13.5079, 12.492, 16.8541, 7.38054, 19.7408, 17.1476, 15.027, 6.29251, 18.0902, 24.9587, left2right
2.2743, 0.351697, 1.32749, 1.25284, 5.31417, 0.29343, 4.2694, 1.45815, 1.66514, 4.90428, 0.703946, 0.653426, 5.89145, 0.60313, 0.300518, 2.33573, 0.567229, 0.424746, 0.824133, 2.70214, 17.171, 17.5658, 24.9182, 22.2049, 17.7152, 17.8698, 14.0253, 5.58621, 18.4141, 1.47664, 9.68754, 9.75402, 14.5417, 6.19312, 18.7459, 16.3184, 13.9058, 6.27497, 17.488, 24.3932, left2right
3.73912, 0.780306, 2.51457, 2.4074, 4.01263, 0.324455, 2.85475, 2.13362, 1.76233, 3.35082, 1.28203, 1.19047, 5.58699, 1.54195, 0.377205, 1.90538, 0.665253, 0.891627, 1.75092, 2.15041, 14.5876, 14.1209, 20.3338, 21.2553, 15.6766, 16.1377, 12.736, 4.81518, 17.4039, 1.85453, 9.16985, 9.53023, 12.5843, 4.70884, 18.7857, 15.7969, 10.7395, 5.46726, 17.4321, 21.0376, left2right
2.36762, 1.22336, 2.83979, 2.40772, 3.6754, 0.568255, 2.31154, 2.03852, 0.804807, 2.41876, 1.39648, 2.1347, 2.89944, 1.40189, 0.869498, 0.847286, 0.932646, 1.14187, 1.39416, 1.58853, 19.1163, 14.0531, 18.5086, 20.2414, 19.0148, 17.5316, 15.7511, 3.10335, 20.6789, 1.21868, 12.7878, 12.8795, 16.58, 3.08076, 20.708, 17.2129, 12.9355, 5.24123, 15.3337, 19.5071, left2right
2.38948, 0.706018, 1.11868, 1.56707, 5.56177, 0.796436, 4.62205, 1.67078, 2.9941, 5.08463, 1.1466, 0.867431, 7.1338, 1.16408, 0.866059, 3.24417, 1.49267, 0.847249, 1.43678, 3.08686, 15.9878, 16.5546, 23.514, 20.6396, 16.0537, 16.3285, 12.3953, 4.25656, 16.7419, 2.86285, 7.98494, 8.03978, 13.0616, 7.07237, 17.1263, 15.6782, 13.9484, 4.83548, 15.9033, 22.7957, left2right
0.995595, 0.273945, 1.67131, 0.230156, 6.80252, 0.40579, 4.20031, 1.42163, 1.91975, 4.25702, 0.535172, 0.364793, 5.3165, 0.300992, 0.25003, 2.50127, 0.408488, 0.50564, 0.202332, 2.68567, 18.4858, 20.698, 25.6986, 23.1152, 19.4931, 21.4774, 19.2605, 6.19491, 19.4138, 1.33203, 14.1124, 12.9727, 17.1143, 5.71343, 20.1858, 17.3931, 14.9691, 6.24457, 18.2509, 25.4076, left2right
1.8073, 0.439685, 2.16921, 0.739612, 5.76118, 0.269306, 3.53103, 1.09971, 1.18307, 4.27321, 0.367587, 0.773927, 4.72584, 0.401958, 0.179301, 1.34125, 0.375908, 0.434948, 0.456285, 2.28316, 18.1011, 18.8387, 24.2757, 23.1635, 19.6246, 21.2479, 17.4798, 5.1413, 19.5454, 1.22809, 12.232, 11.8921, 16.8843, 5.08901, 20.1166, 16.4718, 13.6551, 5.78611, 17.8815, 25.4372, left2right
3.28944, 1.2736, 2.60163, 2.35942, 3.74252, 0.791121, 2.3358, 2.65563, 1.68445, 2.63163, 1.81216, 1.67273, 4.04062, 1.72928, 0.889865, 1.63938, 0.63996, 1.36695, 1.77698, 2.01031, 14.1663, 11.6076, 16.4705, 16.6318, 14.6388, 14.7685, 13.4577, 3.2262, 15.0677, 1.76845, 10.2709, 10.8028, 12.6667, 4.35919, 16.2103, 15.0255, 9.02355, 5.26695, 15.2262, 17.2497, left2right
4.50906, 1.04205, 3.09552, 3.14423, 3.63651, 0.466505, 2.22344, 2.07313, 1.48539, 2.21762, 1.63012, 2.05764, 3.576, 1.48072, 0.41642, 1.5357, 0.933627, 1.72561, 1.52302, 1.26846, 13.9367, 12.6596, 16.9356, 15.8064, 15.7426, 16.2313, 14.3705, 3.43815, 16.067, 1.59387, 10.849, 10.7431, 13.02, 3.61817, 15.9152, 13.6653, 9.16321, 5.70263, 14.0426, 17.927, left2right
8.43653, 6.51108, 5.63563, 8.24506, 2.81737, 5.19597, 2.3014, 4.61892, 2.30587, 3.53624, 5.9752, 7.57145, 0.971822, 6.18247, 5.23526, 2.42639, 5.367, 6.63367, 6.11235, 1.98078, 7.65961, 7.02034, 5.23015, 5.15836, 7.9752, 7.29378, 7.11643, 2.30868, 8.3833, 3.88506, 6.57584, 7.23877, 7.59441, 3.73631, 7.34673, 6.51992, 9.32754, 2.94908, 7.92684, 4.56548, left2right
1.62474, 1.91473, 1.20357, 1.59519, 7.46636, 2.60553, 5.17439, 2.0912, 3.96014, 5.56783, 1.93468, 1.63531, 7.24538, 2.08082, 2.8326, 3.45939, 3.17307, 2.11119, 2.15653, 4.26044, 19.0228, 20.7329, 25.5016, 22.527, 19.0906, 20.9015, 18.8202, 5.54395, 19.0114, 4.12076, 13.5885, 12.3736, 16.4575, 7.06366, 19.7833, 19.0213, 17.5235, 3.19013, 17.86, 25.1741, left2right
6.96901, 4.44713, 4.6289, 7.4098, 3.78169, 3.02506, 2.89898, 3.09849, 2.85596, 2.88621, 5.33422, 4.61544, 4.60877, 5.07125, 3.15252, 4.14898, 3.25949, 3.55547, 5.55356, 2.76709, 12.5267, 11.2733, 12.7811, 13.9676, 11.2482, 10.8733, 9.80654, 3.02009, 12.198, 4.7824, 10.2367, 10.034, 10.4505, 4.96241, 13.8474, 15.1119, 12.2232, 4.48277, 14.4355, 13.8952, left2right
1.24847, 0.423449, 1.37787, 0.933665, 6.40969, 0.561864, 4.17158, 1.68243, 2.05597, 4.62521, 0.98758, 0.782038, 4.69594, 0.784709, 0.359371, 2.44018, 0.510508, 0.246718, 0.675045, 2.84469, 18.5641, 16.7598, 24.591, 24.8387, 19.8981, 19.8214, 16.3556, 5.51105, 21.1638, 1.33069, 12.1961, 12.2963, 16.5915, 5.18853, 21.4451, 17.4827, 13.8557, 6.53468, 18.902, 25.8191, left2right
0.142331, 1.03532, 1.13459, 0.433065, 8.71444, 1.7837, 6.39361, 1.20847, 2.89951, 5.22861, 1.03571, 0.677907, 7.40217, 0.610547, 1.65694, 4.27673, 1.45533, 0.677853, 0.559653, 4.00708, 18.9313, 21.9262, 26.7117, 23.8648, 19.9413, 22.207, 19.7087, 7.89445, 19.8621, 1.95004, 14.3903, 13.3844, 17.8652, 6.90697, 20.634, 18.1465, 16.2308, 5.76906, 19.1095, 25.8415, left2right
1.81962, 0.755005, 1.97757, 1.31162, 4.9182, 0.624094, 3.9717, 1.83748, 1.11704, 5.12026, 0.812129, 1.25027, 3.78587, 0.984004, 0.652778, 1.10344, 0.621011, 0.417914, 0.896739, 2.81849, 17.7997, 15.1588, 21.1427, 22.0781, 19.4688, 19.4269, 16.3354, 4.99682, 21.0614, 0.565844, 12.7403, 13.079, 16.2178, 5.39578, 22.2211, 17.9939, 12.754, 5.13759, 18.0483, 22.1987, left2right
1.79465, 0.328929, 1.27492, 1.18294, 6.52527, 0.511849, 4.65408, 1.622, 2.35997, 4.6691, 0.874833, 0.638116, 6.55766, 0.737433, 0.362974, 2.99389, 0.802576, 0.563818, 0.85979, 2.95051, 17.6795, 18.3548, 25.1978, 22.5251, 18.3341, 18.4446, 14.5763, 5.72869, 18.7552, 2.41978, 10.1495, 10.1771, 15.1295, 6.17055, 19.111, 16.6103, 14.2727, 5.86703, 17.8119, 24.7221, left2right
3.13343, 1.57293, 4.4357, 2.79421, 3.43772, 0.901557, 2.74356, 2.16805, 0.491497, 2.79045, 1.53672, 2.67271, 2.5154, 1.70337, 1.06299, 0.499708, 0.906319, 1.64975, 1.54176, 1.40567, 21.4148, 15.2812, 19.1331, 19.1985, 20.6755, 18.0328, 16.9113, 2.69446, 21.2465, 0.979996, 13.9568, 13.3877, 17.7888, 4.473, 19.454, 18.4451, 14.2323, 4.29841, 14.8613, 20.5362, left2right
3.03926, 0.777829, 2.97493, 1.50252, 4.41535, 0.441821, 2.60877, 2.03916, 1.26772, 2.2917, 1.00744, 1.20896, 3.45033, 1.1362, 0.312828, 1.17769, 0.451742, 0.799921, 1.09921, 2.15094, 17.4986, 14.7012, 20.6696, 21.853, 18.8488, 17.9788, 14.8389, 3.99023, 20.5386, 1.21385, 10.6842, 10.8624, 14.8738, 4.29216, 20.7807, 16.7541, 12.4722, 5.99253, 16.7989, 21.8464, left2right
1.55022, 0.411081, 0.9163, 0.842885, 6.63338, 0.718413, 4.77012, 1.21774, 2.34532, 4.91034, 0.703479, 0.661988, 7.03479, 0.587254, 0.601589, 3.0512, 0.93258, 0.93075, 0.727536, 2.93051, 17.2516, 19.4334, 24.6149, 21.7358, 17.9352, 19.1346, 15.0616, 5.14443, 17.8559, 1.891, 10.0263, 9.83991, 15.4975, 6.46421, 18.5226, 16.6591, 14.7604, 4.93978, 17.0027, 23.906, left2right
1.68986, 0.409228, 1.81386, 0.756056, 6.7144, 0.467839, 4.23869, 1.52829, 1.97368, 4.43776, 0.679625, 0.545879, 5.55343, 0.625982, 0.326866, 2.37395, 0.683955, 0.301983, 0.600121, 2.71569, 17.529, 18.5652, 24.6661, 22.5215, 18.8966, 19.1621, 15.2664, 5.39557, 18.8174, 1.47507, 10.5961, 10.491, 15.7512, 5.46813, 19.2414, 16.1685, 13.6712, 5.59396, 17.3562, 24.7342, left2right
8.72734, 6.77032, 8.60406, 6.8218, 3.99592, 6.17763, 1.68341, 7.12246, 4.92292, 1.7233, 5.95788, 6.54248, 3.75434, 7.11488, 5.95924, 4.80997, 5.85414, 6.51129, 7.0824, 3.4399, 9.41696, 8.64413, 8.6834, 8.92271, 8.68637, 8.40166, 7.86405, 2.33099, 9.10418, 5.30337, 5.99375, 5.85453, 7.312, 3.82266, 9.68598, 10.1752, 8.52782, 4.98201, 9.57483, 8.58199, left2right
8.65102, 6.75012, 6.90033, 9.68897, 3.55776, 5.78243, 2.50122, 7.1838, 6.87305, 1.89645, 7.70494, 6.53772, 4.53368, 7.24401, 5.80024, 8.01259, 6.4301, 5.83853, 7.89702, 4.47216, 5.1694, 4.88646, 4.51283, 4.57317, 4.80844, 4.52742, 3.64066, 3.30406, 4.89395, 7.86186, 2.84499, 2.5682, 3.58495, 3.62226, 4.45017, 5.33532, 4.9529, 4.12853, 4.39484, 5.26925, left2right
0.90874, 0.252699, 1.29863, 0.28517, 7.32091, 0.59135, 4.155, 1.01299, 1.68648, 4.25266, 0.421713, 0.426662, 5.15019, 0.224713, 0.36335, 2.4075, 0.608779, 0.4574, 0.232372, 2.61679, 18.0051, 20.145, 25.1446, 22.9864, 19.3982, 21.3465, 19.1656, 6.17979, 19.3189, 1.24298, 13.6727, 12.6964, 16.9768, 5.85299, 20.0909, 16.612, 14.0847, 5.86292, 17.8322, 25.231, left2right
3.95773, 3.67325, 5.13908, 4.19847, 3.37432, 2.9692, 1.99011, 3.2438, 0.774123, 3.21561, 3.06076, 4.36375, 0.923015, 3.25183, 3.17416, 0.649195, 2.49883, 3.65808, 3.11106, 1.64221, 12.0784, 11.095, 9.90173, 11.1526, 13.3371, 10.7714, 10.5111, 3.08094, 13.9135, 1.41706, 9.02251, 8.64664, 11.1467, 2.68518, 14.4949, 13.9359, 14.3129, 3.37144, 13.6806, 10.7513, left2right
3.19319, 0.671828, 1.52613, 1.74483, 5.17065, 0.44263, 4.21871, 1.59066, 1.90515, 3.9945, 1.01787, 0.823023, 6.08227, 0.999597, 0.623238, 2.23951, 0.73546, 0.747607, 1.1024, 2.11694, 12.1902, 14.0518, 20.4353, 19.6235, 13.3576, 14.5963, 11.232, 4.85042, 14.3418, 2.09506, 9.07156, 9.00357, 10.6771, 5.48485, 16.5382, 13.7523, 9.19722, 5.29621, 15.5073, 20.7241, left2right
